0	0.10371723055226857
1	0.921195089965203
2	0.6374416786899756
5	0.17296047224671568
6	0.2861538696577824
8	0.6006247615548436
10	0.7195085945124591
12	0.14061865343613453
14	0.7195653360194665
15	0.6415423536543984
17	0.23224915390809162
18	0.540935015487273
20	0.21182594121070752
21	0.20895465455302809
22	0.811691438709578
27	0.5010220664498005
30	0.48710541815900776
31	0.9527030696681674
34	0.5623645716045413
35	0.3066771087848917
37	0.13685204938173026
38	0.5728657621408066
39	0.7661136404593694
40	0.46216720505279035
45	0.10755891879410807
46	0.1395869186263503
48	0.10777675071055341
49	0.6394956943985215
50	0.07788630093686731
51	0.1367412133021
52	0.894010058712051
54	0.314439375922349
55	0.44781676880605403
60	0.2035183445245938
62	0.31171770180776437
64	0.567863902754271
65	0.12721623294166315
66	0.7991602156015836
68	0.39885791369142953
71	0.3745506076119691
74	0.11851524719640973
75	0.12246561775760158
76	0.10750335852756594
77	0.10755891879410807
78	0.410421019823099
79	0.6118896202661376
81	0.11022564673532186
85	0.3851461825524015
89	0.12605937224368374
90	0.10969285002159049
92	0.28754218472108445
96	0.2683872968056611
97	0.6340809464919624
100	0.622722182773232
101	0.10750335852756594
102	0.5382418817351088
103	0.09817116809727275
104	0.05179407759677244
105	0.11275171252241092
107	0.10745985035079955
108	0.08485159334118977
109	0.6852072131831759
113	0.6177914781069068
116	0.054491439620656563
118	0.7702421203611219
122	0.2712304871687791
124	0.29172017223332963
127	0.1256841529736735
132	0.4125517167890857
133	0.7611282289540465
140	0.7006226962764304
141	0.6659043505329798
142	0.5930786833796563
144	0.30312167451028793
145	0.24639388517261399
150	0.13366450838013574
154	0.10729341624302308
155	0.4157234285310826
156	0.8066523361135528
157	0.10665181887039699
158	0.10777985995760714
159	0.013860706569668013
161	0.7415412604311123
162	0.11916711520785071
165	0.17461263539140232
167	0.37436729399415203
170	0.23080844680627427
171	0.1339005564071228
172	0.7341339550446986
173	0.1367966218955727
175	0.10942912107956337
178	0.23056215177907285
179	0.08748172993352404
181	0.33712922107516163
185	0.46131361157589995
187	0.3261934464416353
188	0.0986939855256095
190	0.7851384956964813
193	0.3421098478179925
194	0.9157818147905494
196	0.17258040082842163
198	0.7303908778609957
200	0.1133556504122723
202	0.09471816908519291
204	0.14841183353504778
205	0.7793752995338656
206	0.08020649209630107
208	0.8066621149252723
210	0.12564632484326008
211	0.7740510568226048
214	0.13612875948188038
215	0.9446441844298173
218	0.9501225449164165
220	0.15655823470458088
222	0.05800760678715034
223	0.10750335852756594
229	0.40228302830486307
230	0.8896528508611127
231	0.10959205745708851
233	0.5140360425535024
235	0.6097487865860474
236	0.13261312332314418
238	0.2957215256402665
239	0.21375541735537001
240	0.6689961826014834
241	0.6781603285879547
242	0.23451296586517012
243	0.1327703129858097
245	0.385361404688036
247	0.8048622425369868
249	0.10035423266663317
250	0.10727094254990355
251	0.5325768390480019
252	0.22073809541516695
253	0.08505569213584638
255	0.7052249343026454
258	0.98889895521394
261	0.07981617614862029
262	0.2505842219852701
263	0.33905424457976097
264	0.7303908778609957
266	0.05979703728759356
267	0.0954193296066119
268	0.8625831090246125
270	0.44364273781180896
271	0.11941225134700775
272	0.7247575446538718
278	0.1233073928784738
279	0.49452320836953245
283	0.14447157457428642
285	0.15370445864914184
293	0.6526707273728777
294	0.1259956046455991
298	0.4431794363090719
299	0.9504566809776847
301	0.1120468872487456
302	0.14077592413421405
303	0.8716424682209827
304	0.10755891879410807
306	0.9588862775562236
308	0.2824441507543255
309	0.9496633653006743
310	0.9617642780090009
311	0.967376013604632
312	0.7658606806005858
313	0.11275171252241092
315	0.637380243091377
316	0.7885984498565877
317	0.12368635688817595
318	0.9347789727335081
319	0.9285502455819049
320	0.13282436011294366
327	0.7631031075353651
331	0.3243409159575059
333	0.09908319090177867
334	0.9200252665796531
337	0.9469415884039915
338	0.06924948374028994
342	0.24193673850609296
344	0.19872421419368258
345	0.824633807235252
346	0.739557485300936
350	0.13007188569440511
351	0.4473526132651872
352	0.18354462144395112
354	0.166981175452603
356	0.9309978369651722
358	0.7304863895517638
361	0.29175501242066276
362	0.6066622743360084
363	0.09222340984281215
364	0.1395869186263503
366	0.8557028926262329
367	0.7224998944143143
372	0.14447157457428642
374	0.6056893791347007
375	0.940545880448814
378	0.21190577980872494
379	0.14434400627885044
380	0.9608185519565977
382	0.10074941169164617
384	0.10750335852756594
386	0.06888590935755139
389	0.906939393977407
390	0.37566809674502827
391	0.1367393519013791
392	0.0676365188554903
395	0.13306056980541933
397	0.15966477804373047
399	0.805440407110601
401	0.1192755343684545
402	0.6103206087420828
403	0.09001543975733209
406	0.05794609051118688
408	0.13673013385021449
409	0.40228302830486307
412	0.9384480911403432
413	0.22366007652343978
416	0.722579212544424
418	0.23056215177907285
420	0.16733179182696978
422	0.10962869989850042
424	0.11403355234363628
425	0.10727094254990355
428	0.17258040082842163
432	0.67897285031471
434	0.258600647176154
436	0.5308930675532315
439	0.22338455524900416
440	0.6426892779384072
441	0.14127782573146605
443	0.8056462483574693
447	0.4064447980911398
451	0.08694231385548412
452	0.5655617446358226
453	0.4048683900351323
456	0.2049002961821389
457	0.8943172444463526
458	0.6723951006991754
460	0.30575810006517085
462	0.32220971921496283
465	0.08460533025438438
467	0.25498059575325516
471	0.0850753874448037
474	0.667645737290297
475	0.46318015906285936
476	0.1705724258387059
477	0.08486371277038388
479	0.7805512364366651
481	0.22366007652343978
482	0.05975438997728304
483	0.35528453949576405
484	0.5935799051806014
485	0.40228302830486307
487	0.3516940162038677
489	0.14397542559702953
491	0.13649763984568003
492	0.26388597293875493
493	0.2794752934999859
494	0.13685204938173026
495	0.17079297553998804
496	0.8787368488992819
500	0.15273776471626083
501	0.7808869597352007
503	0.5557050305863852
505	0.6606887042637289
506	0.7643036759142601
511	0.10755891879410807
513	0.8709840224531086
516	0.7726667881542709
518	0.7187365112255161
519	0.10073947962259781
520	0.9284311061398669
521	0.13310388603073992
522	0.166981175452603
523	0.9192060209293317
524	0.16698336889654283
526	0.6723951006991754
527	0.6200805961920867
529	0.16531360325652286
530	0.8745359158310871
531	0.16698336889654283
532	0.17428416194040353
533	0.7061936793567725
535	0.880481593487584
538	0.10990565348650201
542	0.46669664980588765
545	0.20974147811266075
549	0.3162264848122424
553	0.20351578841637102
557	0.7356162598507161
558	0.8674244792953207
561	0.08008213218941684
563	0.10755891879410807
564	0.6101953963929951
566	0.14440003201569568
567	0.5610972756421052
570	0.09767646730338829
572	0.3911832111921776
573	0.7303908778609957
578	0.6689995913268106
580	0.7741031318092695
583	0.5302331160962552
585	0.940048818110807
587	0.3020529334365613
588	0.1331707030427819
592	0.0651113629575433
596	0.8089946571924486
597	0.05982751664697464
603	0.07130916700394635
609	0.9222070778552709
612	0.6781603285879547
614	0.09253821199739405
